X,Y,LATITUDE,LONGITUDE,fid,barriere,druecker,elem_nr,gis_id,hmas,mas,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
392539.574095700,5820871.294899440,52.52733206,13.41594277,s_Mast_LSA.3715,2,1,47550005_47560034.01,Pk_2015-04-30_2064,811.0,1,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.920629154705417,207.4978
392553.615995705,5820838.875999440,52.52704349,13.41616016,s_Mast_LSA.11519,,2,47550005_47550037.01,PK_04082014_06297,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.280390003265861,127.4904
392544.605995702,5820825.554999434,52.52692200,13.41603171,s_Mast_LSA.11512,,2,47550005_47550037.01,PK_04082014_06300,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.777213486469891,-52.8345
392485.850995685,5820829.378999439,52.52694477,13.41516474,s_Mast_LSA.11499,,2,47550006_47550005.01,PK_04082014_00737,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.916017454439078,-42.5189
390751.825995172,5821407.105999416,52.53179163,13.38942490,s_Mast_LSA.11704,,2,45560039_45560011.01,PK_02102014_05003,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.844199569979580,83.5226
390754.213995172,5821412.434999419,52.53184000,13.38945834,s_Mast_LSA.11705,,1,45560039_45560011.01,PK_02102014_05002,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.705227487125151,-37.9339
390786.336995183,5821392.484999417,52.53166716,13.38993826,s_Mast_LSA.11698,,2,45560011_45560012.01,PK_02102014_05066,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.068296711147709,143.3315
392751.586195757,5821250.285499441,52.53077971,13.41894438,s_Mast_LSA.3656,1,2,47560030_47560009.02,Pk_2015-04-30_2005,981.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.647413966998930,27.211
392735.939095753,5821227.850799440,52.53057502,13.41872105,s_Mast_LSA.10116,1,2,47560034_47560030.01,Pk_2015-05-02_8514,576.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,3.639071017711725,-67.0633
392764.335895761,5821216.800699441,52.53048131,13.41914307,s_Mast_LSA.9983,1,2,47560034_47560030.01,Pk_2015-04-28_8376,704.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.709209609452460,207.655
393319.894495911,5821320.615099448,52.53152334,13.42729636,s_Mast_LSA.6036,1,2,48560028_48560029.01,Pk_2015-04-26_4408,728.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.427373561451141,38.466
393344.440695918,5821293.144499448,52.53128127,13.42766689,s_Mast_LSA.5728,1,2,48560028_48560029.01,Pk_2015-05-02_4099,733.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.014448719068582,215.6483
390958.427995238,5820993.738999420,52.52811826,13.39260506,s_Mast_LSA.11238,,1,45550040_45560019.02,PK_31072014_07463,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.129559061079250,161.3997
390957.196995237,5821019.310999421,52.52834782,13.39257853,s_Mast_LSA.11239,,1,45560019_46560013.01,PK_31072014_03512,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.799622437344283,72.3466
390936.773995231,5820994.119999420,52.52811735,13.39228587,s_Mast_LSA.11243,,1,45550015_45560019.02,PK_31072014_03808,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.207629837668057,253.8006
391284.540995336,5821118.927999425,52.52930846,13.39736933,s_Mast_LSA.11556,,2,46560007_46560004.01,PK_04082014_01664,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.607684101895386,249.8088
391305.528995342,5821141.857999423,52.52951871,13.39767109,s_Mast_LSA.11554,,2,46560004_46560010.01,PK_04082014_01546,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.332907502452663,85.2938
391305.509995342,5821120.370999421,52.52932561,13.39767784,s_Mast_LSA.11561,,2,46560004_46560005.01,PK_04082014_00029,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.835530692296717,178.0199
391289.445995338,5821141.619999424,52.52951337,13.39743418,s_Mast_LSA.11559,,2,46560007_46560004.01,PK_04082014_01663,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.361039954156904,-17.7644
391537.824995411,5821139.306999427,52.52954209,13.40109488,s_Mast_LSA.11553,,2,46560004_46560010.01,PK_04082014_01547,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.634108251583550,265.0479
391579.990995423,5821162.757999424,52.52976122,13.40170856,s_Mast_LSA.11546,,2,46560010_46560025.01,PK_04082014_01294,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.147387527990018,263.5725
391536.833995410,5821168.964999424,52.52980841,13.40107060,s_Mast_LSA.11690,,2,46560009_46560010.01,PK_02102014_02990,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.131067620086100,-20.3033
392101.141995575,5821021.721999432,52.52859725,13.40943377,s_Mast_LSA.11588,,2,47550018_47560001.02,PK_04082014_02449,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.731353857700801,210.6426
392071.369995567,5821048.879999436,52.52883541,13.40898625,s_Mast_LSA.11593,,2,47560002_47560001.02,PK_04082014_01886,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.875899894317503,107.5429
392153.977995591,5821029.073999433,52.52867378,13.41020993,s_Mast_LSA.11508,,2,47560041_47550007.01,PK_04082014_02095,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.010257365588781,-72.5903
392158.570995592,5821002.214999433,52.52843331,13.41028632,s_Mast_LSA.11501,,2,47550045_47560041.02,PK_04082014_09657,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.394351868174369,165.2024
392133.235995584,5821015.252999434,52.52854547,13.40990878,s_Mast_LSA.11505,,1,47560001_47560041.01,PK_04082014_01912,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.410278177798798,-18.7956
392105.901995577,5821024.237999435,52.52862080,13.40950309,s_Mast_LSA.11587,,1,47560001_47560041.01,PK_04082014_01910,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.257057688916782,-68.23
392614.979895720,5821023.380599439,52.52871367,13.41700471,s_Mast_LSA.3653,1,2,47560034_47560030.01,Pk_2015-04-30_2002,1007.0,1,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.878535469214956,31.2004
392643.527095728,5821007.896699441,52.52858015,13.41743036,s_Mast_LSA.4313,1,2,47560034_47560030.01,Pk_2015-04-28_2678,314.0,1,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.675848097826647,209.7971
392623.161595723,5820980.250399440,52.52832769,13.41713920,s_Mast_LSA.9984,1,2,47550005_47560034.01,Pk_2015-05-02_8377,990.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.558158565717437,206.2406
390591.552995126,5820881.667999415,52.52703758,13.38723614,s_Mast_LSA.11249,,2,45550001_45550011.01,PK_31072014_02828,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,3.100851329993211,187.9657
390601.619995129,5820889.266999413,52.52710789,13.38738197,s_Mast_LSA.11247,,2,45550001_45550016.01,PK_31072014_03729,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.968400290260135,257.5262
390564.139995117,5820904.371999413,52.52723610,13.38682475,s_Mast_LSA.11256,,2,45560006_45550001.01,PK_31072014_01351,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.235690141466785,-22.1656
390569.078995119,5820882.169999412,52.52703757,13.38690483,s_Mast_LSA.11250,,2,45550035_45550001.01,PK_31072014_04577,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.547135492274858,-17.0366
390579.095995122,5820817.609999415,52.52645941,13.38707369,s_Mast_LSA.11252,,1,45550001_45550011.01,PK_31072014_02826,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,3.940045763868215,-5.7178
390616.258995134,5820797.657999413,52.52628757,13.38762782,s_Mast_LSA.11232,,2,45550011_45550043.01,PK_31072014_05709,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,2.712179928089961,-68.628
390604.062995130,5820763.736999414,52.52598029,13.38745929,s_Mast_LSA.11226,,2,45550011_45550010.01,PK_31072014_02729,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,2.787636961407558,172.7366
390757.365995177,5820956.972999416,52.52774758,13.38965454,s_Mast_LSA.11246,,2,45550016_45550015.01,PK_31072014_03594,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.419628998241139,71.0832
390762.934995177,5820939.702999415,52.52759350,13.38974228,s_Mast_LSA.11244,,2,45550016_45550015.01,PK_31072014_03596,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.727333920047220,251.2529
393073.848495847,5820989.998199444,52.52850393,13.42377698,s_Mast_LSA.6029,1,2,48550061_48560027.01,Pk_2015-05-02_4401,644.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.092756389505089,35.0257
393078.702795848,5820929.270799446,52.52795914,13.42386805,s_Mast_LSA.4516,1,2,47550056_48550061.01,Pk_2015-04-26_2881,633.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.981160621771405,215.7077
393062.317095843,5820937.391999444,52.52802891,13.42362399,s_Mast_LSA.9587,1,2,47550056_48550061.01,Pk_2015-05-02_7955,636.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.111988215847990,33.8845
393039.290195837,5820956.263499444,52.52819398,13.42327862,s_Mast_LSA.4305,1,2,47560034_48550061.01,Pk_2015-05-02_2670,640.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.918872778104271,-66.3523
393097.508795853,5820947.471699443,52.52812640,13.42413930,s_Mast_LSA.4307,1,2,48550061_48550064.01,Pk_2015-05-02_2672,642.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.689836084119763,105.3639
393107.097695856,5820961.310299446,52.52825264,13.42427614,s_Mast_LSA.4306,1,2,48550061_48550064.01,Pk_2015-05-02_2671,641.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.898344658475818,111.1962
393087.870095850,5820981.401799444,52.52842943,13.42398636,s_Mast_LSA.6030,1,2,48550061_48560027.01,Pk_2015-04-26_4402,641.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.307823717945046,219.0678
393142.693895866,5820927.966999445,52.52795998,13.42481138,s_Mast_LSA.4309,1,2,48550061_48550064.01,Pk_2015-05-02_2674,978.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.501072553003798,259.4982
393175.370295874,5820944.339799445,52.52811352,13.42528760,s_Mast_LSA.4263,1,2,48550064_48550062.02,Pk_2015-05-02_2628,1000.0,1,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.772064699526815,222.2064
393158.323295870,5820932.088899447,52.52800009,13.42504035,s_Mast_LSA.1504,1,2,48550064_48550018.01,Pk_13.04.2015_1504,420.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,0.515963146559730,-26.5333
393141.266195865,5820939.308699446,52.52806162,13.42478669,s_Mast_LSA.4262,2,1,48550061_48550064.01,Pk_2015-05-02_2627,321.0,1,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,3.901518568927232,80.2898
390952.505995238,5820641.537999420,52.52495198,13.39263338,s_Mast_LSA.11234,,2,45550028_45550045.01,PK_31072014_05611,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.599227071015701,-67.7139
390970.523995244,5820630.467999418,52.52485611,13.39290248,s_Mast_LSA.11564,,1,45550036_45550045.01,PK_04082014_07455,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.549787256445951,200.2586
390967.088995242,5820659.637999421,52.52511756,13.39284230,s_Mast_LSA.11237,,1,45550045_46550032.01,PK_31072014_07341,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.549995604954416,18.9552
391693.922995459,5820767.198999428,52.52622913,13.40351633,s_Mast_LSA.11550,,1,46550063_46550042.01,PK_04082014_07954,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.429483004312281,-10.641
391712.356995464,5820730.739999428,52.52590515,13.40379982,s_Mast_LSA.11577,,1,46550042_46550064.01,PK_04082014_08097,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.170817676147365,180.807
391866.043995510,5820619.721999430,52.52493799,13.40610039,s_Mast_LSA.11580,,1,46550042_46550026.01,PK_04082014_08937,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.217573313495182,-53.3673
391897.811995519,5820626.387999430,52.52500420,13.40656629,s_Mast_LSA.11573,,1,46550026_46550025.01,PK_04082014_02411,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.048997645005542,100.2035
391873.255995512,5820608.215999431,52.52483602,13.40621040,s_Mast_LSA.11575,,2,46550062_46550026.02,PK_04082014_07019,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.865180041787548,247.0086
392386.384995659,5820626.887999438,52.52510541,13.41376472,s_Mast_LSA.11480,,2,47550032_47550041.01,PK_04082014_05141,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.522402914851266,216.989
392359.902995651,5820647.344999440,52.52528402,13.41336791,s_Mast_LSA.11478,,2,47550032_47550041.01,PK_04082014_05143,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.237317771804345,39.1991
392410.823995665,5820710.831999435,52.52586461,13.41409763,s_Mast_LSA.11477,,2,47550032_47550041.01,PK_04082014_05144,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.773989208111648,36.3237
392435.334995672,5820691.472999436,52.52569548,13.41446505,s_Mast_LSA.11481,,2,47550032_47550041.01,PK_04082014_05140,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.363272472446602,217.1916
392607.468995720,5820729.249999440,52.52606893,13.41698909,s_Mast_LSA.11491,,2,47550005_47550037.01,PK_04082014_06303,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.828354721383939,-57.8795
392632.994995727,5820758.697999441,52.52633860,13.41735568,s_Mast_LSA.11513,,2,47550005_47550037.01,PK_04082014_06299,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.674616505504263,-52.5827
392643.357995730,5820772.096999440,52.52646105,13.41750405,s_Mast_LSA.11521,,2,47550005_47550037.01,PK_04082014_06295,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.262727648827457,125.9222
392796.196295773,5820665.401999443,52.52553231,13.41979045,s_Mast_LSA.9659,1,2,47550049_47550055.02,Pk_2015-05-02_8028,737.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.210861173543977,34.3496
392842.092995786,5820632.855999443,52.52524885,13.42047720,s_Mast_LSA.11414,,2,47550004_47550024.01,PK_16072014_05743,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.571179199765531,219.9718
392829.608995782,5820615.136999442,52.52508716,13.42029897,s_Mast_LSA.11410,,2,47550004_47550024.01,PK_16072014_05747,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.879220262143168,-55.3818
392806.956995777,5820590.376999443,52.52486019,13.41997320,s_Mast_LSA.11393,,2,47550003_47550004.01,PK_16072014_00117,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.045908200730144,214.0936
