X,Y,LATITUDE,LONGITUDE,PARALLEL,DESCRIPTIO,CATEGORY,COLOR,HubDist,BEARING,SECTOR,MODEL_PATH,MODEL_NAME,SCALE_X,SCALE_Y,SCALE_Z,TRAILER
393402.538873196,5818957.36727793,52.5103164,13.42928614,YES,White Large Van,Large Van,White,1.803531378,34.20552,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
391849.929009915,5820643.1472462,52.52513521,13.40587103,YES,White Large Van,Large Van,White,3.424402357,310.1373,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
392468.625,5818935.5,52.50992161,13.41552347,YES,White Large Van,Large Van,White,6.5813583,205.6397,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
391564.875,5818877,52.50921688,13.40223137,YES,White Large Van,Large Van,White,3.847590767,156.0276,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
392446.25,5820811,52.52677179,13.41458718,YES,Black Large Van,Large Van,Black,3.367020479,118.4625,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392008.6563,5820424,52.52320739,13.40826522,YES,Black Large Van,Large Van,Black,6.32252831,300.4527,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390912.125,5820891.5,52.52719021,13.39195636,YES,Black Large Van,Large Van,Black,3.203595883,69.44159,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391926.6563,5820602.5,52.52479525,13.40699905,YES,Black Large Van,Large Van,Black,4.823120502,116.0921,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390981.0625,5820905.5,52.52732982,13.39296753,YES,Black Large Van,Large Van,Black,1.196792443,166.8286,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390365.9688,5820408.5,52.52274007,13.38406838,YES,Black Large Van,Large Van,Black,3.743854263,158.6309,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390242.2813,5820333.5,52.52204118,13.38227087,YES,Black Large Van,Large Van,Black,4.07308224,259.6126,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390419.5938,5820280.5,52.52160057,13.38490064,YES,Black Large Van,Large Van,Black,2.22516856,340.3969,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390392.6563,5819936,52.51849928,13.38461736,YES,Black Large Van,Large Van,Black,3.003134287,266.7691,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391412.125,5820531,52.52405041,13.39944143,YES,Black Large Van,Large Van,Black,1.964122673,165.156,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390581.163018704,5821328.55728037,52.53105092,13.3869312,YES,Black Large Van,Large Van,Black,5.886221511,162.6211,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392737.6875,5821407,52.53218533,13.41868897,YES,Black Large Van,Large Van,Black,5.521343791,124.1893,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392664.6563,5820989.5,52.52841899,13.41774764,YES,Black Large Van,Large Van,Black,6.282763913,84.2738,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393167.498834133,5821395.57729991,52.53216641,13.4250238,YES,Black Large Van,Large Van,Black,4.698322565,121.4462,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393159.768853665,5821400.64712412,52.53220984,13.42490936,YES,Black Large Van,Large Van,Black,4.302700682,121.4077,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392787.5938,5820338.5,52.52259283,13.41976916,YES,Black Large Van,Large Van,Black,6.045397699,206.8786,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393392.5,5820231,52.52174543,13.42871585,YES,Black Large Van,Large Van,Black,2.146027202,8.900075,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393401.4063,5819962.5,52.51933423,13.42893316,YES,Black Large Van,Large Van,Black,7.410025421,14.56987,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393169.0938,5819870,52.51845746,13.42554043,YES,Black Large Van,Large Van,Black,2.579888705,297.5808,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390336.75,5819179,52.51168518,13.38404342,YES,Black Large Van,Large Van,Black,1.486262948,254.7363,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390473.4063,5819391.5,52.51362231,13.38598629,YES,Black Large Van,Large Van,Black,2.302890534,88.14538,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390855.5625,5819186,52.51185221,13.39168287,YES,Black Large Van,Large Van,Black,5.135684217,354.9828,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390965.6563,5819448,52.51422874,13.39321858,YES,Black Large Van,Large Van,Black,4.13651232,356.7471,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390831.75,5819348.5,52.51330777,13.39127879,YES,Black Large Van,Large Van,Black,6.229189406,175.7765,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390943.2813,5820309,52.52196175,13.39260658,YES,Black Large Van,Large Van,Black,4.050207911,111.9967,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393077.5625,5819469.5,52.51484031,13.4243208,YES,Black Large Van,Large Van,Black,2.152814659,31.14819,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392807.25,5819761.5,52.51741135,13.42024481,YES,Black Large Van,Large Van,Black,4.995939126,27.4327,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393312.5938,5819334.5,52.51367315,13.42782626,YES,Black Large Van,Large Van,Black,3.380321494,19.1373,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393055.1875,5818806.5,52.50887769,13.42420439,YES,Black Large Van,Large Van,Black,6.600415452,115.8688,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392740.8125,5818827.5,52.50900466,13.41956732,YES,Black Large Van,Large Van,Black,3.477585393,205.1733,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392728.625,5818958.5,52.51017952,13.41934557,YES,Black Large Van,Large Van,Black,7.331857068,113.3559,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392195.5,5818881.5,52.50938238,13.41151815,YES,Black Large Van,Large Van,Black,4.743784937,131.9171,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392210.6563,5818866.5,52.50925058,13.41174624,YES,Black Large Van,Large Van,Black,5.216925392,132.2443,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392240.6875,5819031,52.51073483,13.41213527,YES,Black Large Van,Large Van,Black,4.635699905,60.13062,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392549.7813,5819221,52.51250332,13.41662658,YES,Black Large Van,Large Van,Black,4.470099436,274.1509,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391921.5,5820700.5,52.52567492,13.40689121,YES,Black Large Van,Large Van,Black,4.326108311,207.6093,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392897.625,5818997.5,52.51056323,13.42182221,YES,Black Large Van,Large Van,Black,5.516815496,24.8275,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391986.625,5818834.5,52.50891867,13.40845696,YES,Black Large Van,Large Van,Black,1.777271335,331.4098,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391936.8125,5818933.5,52.50979848,13.40769113,YES,Black Large Van,Large Van,Black,3.109978337,46.03969,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392305.9063,5819235,52.51258101,13.41302983,YES,Black Large Van,Large Van,Black,5.04652432,233.5111,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391492.2188,5819918.5,52.51856204,13.40082143,YES,Black Large Van,Large Van,Black,4.002693072,327.5539,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392696.3438,5820771.5,52.52646613,13.41828496,YES,Black Large Van,Large Van,Black,4.149667728,212.7441,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393097.1563,5819642,52.51639437,13.42455397,YES,Black Large Van,Large Van,Black,2.860330975,300.3773,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391244.375,5820528.5,52.52399449,13.3969707,YES,Black Large Van,Large Van,Black,5.40424925,295.8659,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391158.2813,5820590.5,52.52453447,13.39568194,YES,Black Large Van,Large Van,Black,3.637075165,34.32581,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391709.8125,5820586,52.52460392,13.40380949,YES,Black Large Van,Large Van,Black,4.856437748,101.5989,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391737.5938,5820881,52.5272605,13.40412271,YES,Black Large Van,Large Van,Black,0.861282327,301.0317,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391469.7813,5821056,52.52877988,13.40011945,YES,Black Large Van,Large Van,Black,2.242581362,1.063498,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391923.5313,5821114,52.52939131,13.40678664,YES,Black Large Van,Large Van,Black,3.337224808,284.9371,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391922.9688,5821197,52.5301371,13.40675136,YES,Black Large Van,Large Van,Black,4.592710413,315.9759,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392363.75,5821263.5,52.53082198,13.413225,YES,Black Large Van,Large Van,Black,4.115841622,302.7138,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391818.5,5819248,52.51260133,13.40584624,YES,Black Large Van,Large Van,Black,2.623567547,231.7517,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391773.5313,5819342.5,52.51344164,13.40515311,YES,Black Large Van,Large Van,Black,3.425299841,40.92361,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
391493.2188,5819165,52.51179079,13.40108203,YES,Black Large Van,Large Van,Black,1.265368609,38.56148,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
392234.6563,5819891,52.51846221,13.41176773,YES,Black Large Van,Large Van,Black,4.480835647,328.0975,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390558.2188,5819110.5,52.51111411,13.38732803,YES,Dark Blue Large Van,Large Van,Dark Blue,4.311977461,262.9242,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
391246.163140774,5821313.99746592,52.53106287,13.39674276,YES,Dark Blue Large Van,Large Van,Dark Blue,3.919543308,342.7365,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392321.75,5819028.5,52.51072838,13.41333006,YES,Dark Blue Large Van,Large Van,Dark Blue,2.501868768,236.4966,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
391262.2188,5819470.5,52.51449018,13.39757965,YES,Dark Blue Large Van,Large Van,Dark Blue,4.13384995,66.27821,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
393100.4063,5819258,52.51294409,13.42472529,YES,Dark Blue Large Van,Large Van,Dark Blue,6.748492593,138.6149,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392002.875,5820643,52.52517432,13.40810888,YES,Dark Blue Large Van,Large Van,Dark Blue,4.769904206,195.2169,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
391566.0313,5818831,52.50880372,13.4022634,YES,Dark Blue Large Van,Large Van,Dark Blue,2.259718052,296.4666,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392323.2148,5819252.616,52.51274274,13.41327908,YES,Dark Blue Large Van,Large Van,Dark Blue,4.836298,154.5227,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
391659.4688,5820572.5,52.52447259,13.40307214,YES,Dark Blue Large Van,Large Van,Dark Blue,3.77173941,22.435,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
390916.7188,5819973,52.51893693,13.39232549,YES,Dark Blue Large Van,Large Van,Dark Blue,2.365007506,176.1478,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
393347.919000149,5821357.02725108,52.53185115,13.42768519,YES,Dark Blue Large Van,Large Van,Dark Blue,5.389987052,217.3993,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392046.3125,5819000.5,52.51042228,13.40928219,YES,Dark Blue Large Van,Large Van,Dark Blue,5.110289679,70.87882,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392014.1875,5819709,52.516783,13.40857897,YES,Dark Blue Large Van,Large Van,Dark Blue,7.02253905,215.2272,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
390607.0625,5818917.5,52.50938949,13.38811093,YES,Dark Blue Large Van,Large Van,Dark Blue,3.926420318,152.159,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
393327.75,5821097,52.5295153,13.42748391,YES,Dark Blue Large Van,Large Van,Dark Blue,4.03821107,34.8625,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
390700.3438,5819885,52.51810275,13.38916685,YES,Dark Blue Large Van,Large Van,Dark Blue,4.535123194,266.4987,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
391980.6875,5818845,52.50901185,13.4083661,YES,Dark Blue Large Van,Large Van,Dark Blue,2.273091661,326.5306,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392488.3565,5820758.81,52.52631108,13.41522449,YES,Dark Blue Large Van,Large Van,Dark Blue,6.264855691,37.8115,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
390282.6875,5819214,52.51198884,13.38323558,YES,Dark Blue Large Van,Large Van,Dark Blue,5.664213247,342.5555,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
390885.125,5820274,52.52163557,13.39176126,YES,Dark Blue Large Van,Large Van,Dark Blue,4.82445562,354.1957,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
390883.125,5820295.5,52.52182839,13.39172474,YES,Dark Blue Large Van,Large Van,Dark Blue,4.758825523,354.7654,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392496.375,5818990.5,52.51042135,13.41591442,YES,Dark Blue Large Van,Large Van,Dark Blue,6.636388943,206.3783,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
392017.1563,5818782.5,52.5084574,13.40892352,YES,Dark Blue Large Van,Large Van,Dark Blue,1.84743302,339.6841,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
393302.375,5819326,52.51359476,13.42767847,YES,Green Large Van,Large Van,Green,3.123497352,202.7386,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_green.prefab,1,1,1,No
390986.75,5821105,52.52912379,13.39298588,YES,Green Large Van,Large Van,Green,4.001585921,142.4274,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_green.prefab,1,1,1,No
393083.7188,5820610.5,52.52509541,13.42404452,YES,Light Blue Large Van,Large Van,Light Blue,3.102420331,138.8317,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_light_blue.prefab,1,1,1,No
391220.4688,5819415,52.51398309,13.39698282,YES,Light Blue Large Van,Large Van,Light Blue,3.491758528,172.9757,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_light_blue.prefab,1,1,1,No
392747.875,5818950.5,52.51011142,13.41963168,YES,Light Blue Large Van,Large Van,Light Blue,6.654685081,114.9347,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_light_blue.prefab,1,1,1,No
392449.7188,5819406,52.51414613,13.41509285,YES,Light Blue Large Van,Large Van,Light Blue,3.30357446,69.54628,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_light_blue.prefab,1,1,1,No
391654.0313,5818991,52.51025909,13.40350738,YES,Light Blue Large Van,Large Van,Light Blue,4.367871902,299.8344,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_light_blue.prefab,1,1,1,No
393091,5819645.5,52.51642462,13.42446215,YES,Orange Large Van,Large Van,Orange,2.907173235,298.9583,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_orange.prefab,1,1,1,No
390507.75,5820273,52.52155089,13.38620188,YES,Red Large Van,Large Van,Red,3.031098986,226.7623,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
392360.625,5820860.5,52.52719972,13.41330951,YES,Red Large Van,Large Van,Red,1.176289446,292.2145,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
391743.1875,5819492,52.51477913,13.40465748,YES,Red Large Van,Large Van,Red,6.668962803,140.4225,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
391181.5938,5819840,52.51779465,13.3962711,YES,Red Large Van,Large Van,Red,3.447535547,352.7492,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
390851.8438,5819099.5,52.51107412,13.39165648,YES,Red Large Van,Large Van,Red,4.704722714,176.1494,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
392437.125,5819522,52.51518611,13.41486982,YES,Red Large Van,Large Van,Red,3.621938257,79.19157,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
393213.3125,5819684,52.51679459,13.42625159,YES,Red Large Van,Large Van,Red,2.561351856,22.67651,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
390792.858941555,5821122.40737803,52.52923773,13.39012306,YES,Red Large Van,Large Van,Red,1.083101444,329.32,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
390543.7252,5819939.415,52.51856032,13.38684172,YES,Red Large Van,Large Van,Red,5.040426141,84.7261,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
392415.9375,5820348,52.52260496,13.41429042,YES,Red Large Van,Large Van,Red,0.750005762,304.4777,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
391267.818902493,5820875.56729014,52.52712711,13.3972459,YES,Red Large Van,Large Van,Red,1.938926106,257.1335,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
391686.1875,5820824.5,52.52674254,13.40338368,YES,Red Large Van,Large Van,Red,5.104582478,171.0258,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
390796.0938,5820738.5,52.52579202,13.39029698,YES,Red Large Van,Large Van,Red,2.916200249,67.019,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
391816.1875,5821061,52.52889371,13.40522216,YES,Red Large Van,Large Van,Red,3.965386045,191.3861,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_red.prefab,1,1,1,No
390971.0313,5820950.5,52.52773221,13.39280496,YES,Silver Large Van,Large Van,Silver,4.108060661,342.2285,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391157.2813,5821000.5,52.52821878,13.39553292,YES,Silver Large Van,Large Van,Silver,2.306690804,250.148,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392177.0938,5819239,52.5125915,13.41113116,YES,Silver Large Van,Large Van,Silver,1.104376624,67.34007,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391839.2813,5820652,52.52522275,13.40569557,YES,Silver Large Van,Large Van,Silver,4.142986898,308.0163,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
390868.2188,5819000.5,52.51018772,13.39193015,YES,Silver Large Van,Large Van,Silver,3.464985832,353.3313,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391912.1563,5819353.5,52.513568,13.40719148,YES,Silver Large Van,Large Van,Silver,4.302803688,55.6092,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391702.0625,5821066,52.52891597,13.40353888,YES,Silver Large Van,Large Van,Silver,3.824344564,100.7947,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392442.383111477,5821224.28726084,52.53049157,13.41440022,YES,Silver Large Van,Large Van,Silver,3.239385698,36.35339,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391467.125,5821035,52.52859064,13.40008717,YES,Silver Large Van,Large Van,Silver,2.891234731,169.3677,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392381.713189602,5821251.62759287,52.53072213,13.41348983,YES,Silver Large Van,Large Van,Silver,4.588519324,303.961,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392659,5820457.5,52.52363694,13.41783613,YES,Silver Large Van,Large Van,Silver,5.664107611,215.8896,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392268.1563,5820909,52.5276173,13.41193129,YES,Silver Large Van,Large Van,Silver,1.673448144,298.2634,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391587.0313,5819047,52.51074902,13.40250229,YES,Silver Large Van,Large Van,Silver,3.650867276,325.7891,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392491.0938,5821285.5,52.53104483,13.4150944,YES,Silver Large Van,Large Van,Silver,4.617846822,35.8782,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391518.393121243,5821238.59731944,52.53042974,13.40078418,YES,Silver Large Van,Large Van,Silver,4.449597764,332.6104,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392224.25,5819031.5,52.51073608,13.41189299,YES,Silver Large Van,Large Van,Silver,3.741645316,240.3406,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391637.2813,5819422,52.51412902,13.40312025,YES,Silver Large Van,Large Van,Silver,3.389204926,141.5453,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391480.1563,5820854,52.52696665,13.40033829,YES,Silver Large Van,Large Van,Silver,1.895026429,117.4218,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
393016.6875,5820681.5,52.52572031,13.42303403,YES,Silver Large Van,Large Van,Silver,2.615769339,134.9348,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391373.0313,5821144,52.52955143,13.39866506,YES,Silver Large Van,Large Van,Silver,6.808508662,266.0962,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391498.1875,5820948.5,52.52781948,13.40057312,YES,Silver Large Van,Large Van,Silver,2.19274387,158.599,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
393122.8438,5820079.5,52.52033112,13.42479173,YES,Silver Large Van,Large Van,Silver,3.028820182,116.2348,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392168.375,5819909,52.51861086,13.41078546,YES,Silver Large Van,Large Van,Silver,7.581723873,223.6346,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
392175.8125,5819916,52.51867524,13.41089276,YES,Silver Large Van,Large Van,Silver,7.203743341,227.2028,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391722.243096829,5821309.73745616,52.53111283,13.40376419,YES,Silver Large Van,Large Van,Silver,5.047421737,118.387,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
391934.8125,5821110.5,52.5293621,13.40695402,YES,Silver Large Van,Large Van,Silver,3.320641151,288.8833,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
390822.6875,5819473,52.51442479,13.39110442,YES,Silver Large Van,Large Van,Silver,5.480658934,174.3426,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
