X,Y,LATITUDE,LONGITUDE,fid,LIGHTSTYLE,ShortNumbe,OPERATOR,STATUS,DISTRICT,LOCATION,ROAD,EAST,NORTH,LUMINOUS,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
390319.4702,5820053.542,52.51954086,13.38350044,s_oeffbeleucht.94915,16249-2110048-00,48,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390319.4703,5820053.542,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.215191281,328.8429
390328.2339,5820069.169,52.51968305,13.38362439,s_oeffbeleucht.94916,16249-2110049-00,49,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390328.2339,5820069.169,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.168272358,158.4539
390341.9803,5820063.989,52.51963927,13.38382861,s_oeffbeleucht.94917,16249-2110050-00,50,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390341.9803,5820063.989,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.17720558,339.5311
390349.6062,5820079.047,52.51977612,13.38393599,s_oeffbeleucht.94918,16249-2110051-00,51,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390349.6062,5820079.047,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.474034152,156.2854
392418.7334,5819093.621,52.51133276,13.41473748,s_oeffbeleucht.94398,16236-2110501-00,501,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392418.7334,5819093.621,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.241220156,15.4053
392402.2525,5819082.672,52.51123111,13.41449827,s_oeffbeleucht.94399,16236-2110502-00,502,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392402.2525,5819082.672,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.043680127,5.3032
392486.5086,5819081.26,52.51123504,13.41573976,s_oeffbeleucht.94400,16236-2110503-00,503,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392486.5086,5819081.26,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.866358179,203.0958
392435.9086,5819078.726,52.51120229,13.41499527,s_oeffbeleucht.94401,16236-2110504-00,504,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392435.9086,5819078.726,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.335633097,4.9119
392520,5819070,52.51114045,13.4162367,s_oeffbeleucht.94402,16236-2110505-00,505,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392520.2224,5819069.831,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,7.146476006,170.3421
392457.2103,5819076.173,52.51118355,13.41530986,s_oeffbeleucht.94403,16236-2110506-00,506,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392457.2103,5819076.173,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.148984657,2.0209
392552.3289,5819053.337,52.51099708,13.41671827,s_oeffbeleucht.94404,16236-4110507-00,507,Electricity,Out of order,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392552.3289,5819053.337,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,5.876155692,204.8224
392495.6776,5819064.007,52.5110818,13.41588039,s_oeffbeleucht.94405,16236-2110508-00,508,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392495.6776,5819064.007,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.27817457,19.9215
392587.8901,5819038.1,52.51086716,13.41724698,s_oeffbeleucht.94406,16236-2110509-00,509,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392587.8901,5819038.1,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.68742055,207.1261
392560.1593,5819034.732,52.51083143,13.41683961,s_oeffbeleucht.94407,16236-2110510-00,510,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392560.1593,5819034.732,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.832461125,22.7208
392618.7861,5819024.257,52.51074884,13.41770652,s_oeffbeleucht.94408,16236-2110511-00,511,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392618.7862,5819024.257,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.14193181,207.1827
392590.2767,5819020.376,52.51070835,13.41728786,s_oeffbeleucht.94409,16236-2110512-00,512,Electricity,In operation,Mitte (REG A),Mitte,KÃ¶penicker StraÃŸe,392590.2767,5819020.376,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.475369664,26.0569
390366.1863,5820075.18,52.51974471,13.38418152,s_oeffbeleucht.94919,16249-2110052-00,52,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390366.1863,5820075.18,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.815896435,337.6511
390371.5341,5820088.909,52.51986916,13.38425578,s_oeffbeleucht.94920,16249-2110053-00,53,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390371.5341,5820088.909,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.551084641,158.6357
390388.139,5820085.292,52.51984,13.38450159,s_oeffbeleucht.94921,16249-2110054-00,54,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390388.139,5820085.292,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.767164163,331.6071
390393.4231,5820099.301,52.51996695,13.38457482,s_oeffbeleucht.94922,16249-2110055-00,55,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390393.4231,5820099.301,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.43055726,154.6678
390408.7063,5820095.481,52.5199357,13.38480123,s_oeffbeleucht.94923,16249-2110056-00,56,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390408.7063,5820095.481,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.797615704,330.2235
390414.9414,5820109.864,52.5200662,13.38488835,s_oeffbeleucht.94924,16249-2110057-00,57,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390414.9414,5820109.864,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.322932012,156.4664
390426.1795,5820104.918,52.52002402,13.38505554,s_oeffbeleucht.94925,16249-2110058-00,58,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390426.1795,5820104.918,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.114514465,334.4511
390444.8482,5820112.708,52.52009777,13.385328,s_oeffbeleucht.94927,16249-2110060-00,60,Electricity,In operation,Mitte (REG A),Mitte,Reichstagufer,390444.8482,5820112.708,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.616013775,315.7702
390694.2528,5819401.238,52.51375415,13.38923614,s_oeffbeleucht.93632,16228-2110150-00,150,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390694.2528,5819401.238,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,7.894171263,175.728
390706.6859,5819428.26,52.51399948,13.3894104,s_oeffbeleucht.93633,16228-2110151-00,151,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390706.6859,5819428.26,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,3.168531855,175.728
390692.462,5819427.153,52.51398668,13.38920124,s_oeffbeleucht.93634,16228-2110152-00,152,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390692.462,5819427.153,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,3.545673546,175.728
390704.8572,5819452.761,52.51421929,13.38937541,s_oeffbeleucht.93635,16228-2110153-00,153,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390704.8572,5819452.761,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,2.854365157,175.728
390690.6584,5819451.401,52.51420423,13.38916671,s_oeffbeleucht.93636,16228-2110154-00,154,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390690.6584,5819451.401,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,2.956241649,175.728
390703.1753,5819475.415,52.51442254,13.38934319,s_oeffbeleucht.93637,16228-2110155-00,155,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390703.1753,5819475.415,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,4.6104764,175.728
390688.7994,5819473.89,52.51440595,13.38913193,s_oeffbeleucht.93638,16228-2110156-00,156,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390688.7994,5819473.89,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,4.679061905,175.728
390701.5751,5819499.368,52.51463748,13.38931175,s_oeffbeleucht.93639,16228-2110157-00,157,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390701.5751,5819499.368,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,7.444948887,175.728
390686.9718,5819498.137,52.51462348,13.38909704,s_oeffbeleucht.93640,16228-2110158-00,158,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390686.9718,5819498.137,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,7.216959283,175.728
390698.9935,5819527.499,52.51488976,13.38926447,s_oeffbeleucht.93641,16228-2110159-00,159,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390698.9935,5819527.499,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,6.852871652,175.728
390684.3945,5819525.917,52.51487262,13.38904994,s_oeffbeleucht.93642,16228-2110160-00,160,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390684.3946,5819525.917,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,7.822669342,175.728
390696.7634,5819556.869,52.51515325,13.38922197,s_oeffbeleucht.93643,16228-2110161-00,161,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390696.7634,5819556.869,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,2.996187794,175.728
390682.4666,5819555.139,52.51513484,13.38901194,s_oeffbeleucht.93644,16228-2110162-00,162,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390682.4667,5819555.139,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,3.647448917,175.7282
390694.9764,5819579.043,52.51535216,13.38918836,s_oeffbeleucht.93645,16228-2110163-00,163,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390694.9764,5819579.043,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,2.71686426,175.3687
390680.5559,5819576.957,52.51533052,13.38897662,s_oeffbeleucht.93646,16228-2110164-00,164,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390680.5559,5819576.957,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,3.844778922,175.3687
390693.3312,5819600.311,52.51554296,13.38915713,s_oeffbeleucht.93647,16228-2110165-00,165,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390693.3312,5819600.311,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,4.98011079,175.3687
390678.9394,5819598.581,52.51552453,13.3889457,s_oeffbeleucht.93648,16228-2110166-00,166,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390678.9394,5819598.581,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,5.568174936,175.3687
390674.5252,5819663.438,52.51610648,13.38885935,s_oeffbeleucht.93649,16228-2110176-00,176,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390674.5252,5819663.438,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,6.176453432,178.254
390672.6032,5819697.097,52.51640858,13.38881997,s_oeffbeleucht.93650,16228-2110178-00,178,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390672.6032,5819697.097,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,5.467307182,178.254
390670.2619,5819725.139,52.51666011,13.38877626,s_oeffbeleucht.93651,16228-2110180-00,180,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390670.2619,5819725.139,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,5.57703588,178.254
390877.9,5821410,52.53184291,13.39128178,s_oeffbeleucht.93896,16233-2110019-00,19,Electricity,In operation,Mitte (REG A),Mitte,InvalidenstraÃŸe,390877.7026,5821410.731,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,6.016243321,348.6381
390837.7,5821416,52.53188878,13.39068742,s_oeffbeleucht.93897,16233-2110020-00,20,Electricity,In operation,Mitte (REG A),Mitte,InvalidenstraÃŸe,390838.1966,5821417.452,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,6.572518239,168.9879
390818.2,5821400,52.53174108,13.39040533,s_oeffbeleucht.93898,16233-2110021-00,21,Electricity,In operation,Mitte (REG A),Mitte,InvalidenstraÃŸe,390818.0365,5821400.756,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,6.916358193,355.6052
390780.1923,5821408.68,52.53181147,13.38984239,s_oeffbeleucht.93899,16233-2110022-00,22,Electricity,In operation,Mitte (REG A),Mitte,InvalidenstraÃŸe,390780.1923,5821408.68,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,6.617345071,167.7709
390762.4,5821393,52.53166699,13.38958536,s_oeffbeleucht.93900,16233-2110023-00,23,Electricity,In operation,Mitte (REG A),Mitte,InvalidenstraÃŸe,390759.9474,5821392.625,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,6.55582721,350.546
390617.0409,5820306.18,52.52187102,13.38780109,s_oeffbeleucht.93655,16228-2110219-00,219,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390617.0409,5820306.18,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,13.40379693,86.5522
390640.8442,5820322.955,52.52202655,13.38814626,s_oeffbeleucht.93656,16228-2110220-00,220,Electricity,Renovation (out of service),Mitte (REG A),Mitte,FriedrichstraÃŸe,390640.8442,5820322.955,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,11.73200761,263.1974
390613.9443,5820344.61,52.52221575,13.38774283,s_oeffbeleucht.93657,16228-2110221-00,221,Electricity,In operation,Mitte (REG A),Mitte,FriedrichstraÃŸe,390613.9443,5820344.61,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,13.27384967,83.2625
390637.7264,5820361.111,52.52236881,13.38808777,s_oeffbeleucht.93658,16228-2110222-00,222,Electricity,Renovation (out of service),Mitte (REG A),Mitte,FriedrichstraÃŸe,390637.7264,5820361.111,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,11.81805853,263.8014
