X,Y,LATITUDE,LONGITUDE,fid,barriere,druecker,elem_nr,gis_id,hmas,mas,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
391281.458,5819562.977,52.51532508,13.39783282,s_Mast_LSA.10424,,2,46540027_46540079.01,PK_22012014_11984,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.014792599,339.9214
391284.671,5819561.015,52.51530808,13.39788079,s_Mast_LSA.10428,,2,46540079_46540094.01,PK_22012014_12088,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.679065399,71.3098
391295.96,5819564.751,52.51534391,13.39804586,s_Mast_LSA.10426,,2,46540079_46540094.01,PK_22012014_12090,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.212407836,252.1739
391300.934,5819569.127,52.51538423,13.3981177,s_Mast_LSA.10385,,2,46540079_46540022.01,PK_22012014_11953,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.449523634,339.8769
391581.048,5819677.355,52.51641263,13.40220866,s_Mast_LSA.10381,,2,46540001_46540003.01,PK_22012014_00076,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.192587217,149.2833
391590.126,5819663.121,52.51628652,13.40234703,s_Mast_LSA.10383,,2,46540001_46540003.01,PK_22012014_00074,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.696117508,326.1276
391599.109,5819664.868,52.516304,13.40247879,s_Mast_LSA.10430,,2,46540003_46540047.01,PK_22012014_05601,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.34212836,45.1073
391607.443,5819671.46,52.5163649,13.40259941,s_Mast_LSA.10375,,2,46540003_46540047.01,PK_22012014_05602,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,0.369844981,278.6947
391616.504,5819685.019,52.51648855,13.40272847,s_Mast_LSA.10380,,2,46540003_46540004.01,PK_22012014_00112,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.735319217,323.3386
392068.38,5819698.802,52.51670209,13.40938059,s_Mast_LSA.11320,,1,47540032_47540002.01,PK_16072014_05632,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.344672493,225.4993
392062.172,5819691.286,52.51663331,13.40929158,s_Mast_LSA.11319,,1,47540032_47540002.01,PK_16072014_05633,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.288336372,54.3649
392035.548,5819717.108,52.51686009,13.408891,s_Mast_LSA.11316,,1,47540055_47540032.01,PK_16072014_06035,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.01358443,301.9215
392026.148,5819728.616,52.51696165,13.40874879,s_Mast_LSA.11314,,1,47540055_47540032.01,PK_16072014_06037,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.227445924,123.5145
392033.927,5819748.275,52.51713986,13.408857,s_Mast_LSA.11323,,1,46540091_47540032.01,PK_16072014_07176,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.906450828,33.9663
392041.8,5819758.682,52.51723494,13.4089696,s_Mast_LSA.11324,,1,46540091_47540032.01,PK_16072014_07175,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.113805263,212.0996
392068.902,5819732.417,52.51700428,13.40937737,s_Mast_LSA.11336,,1,47540032_47540031.01,PK_16072014_03531,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.852423678,128.2788
392057.805,5819657.407,52.51632799,13.40923825,s_Mast_LSA.11309,,2,47540054_47540006.02,PK_16072014_07448,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,30.61388241,50.2165
392056.601,5819647.61,52.51623971,13.40922369,s_Mast_LSA.11310,,2,47540054_47540006.02,PK_16072014_07447,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,34.91135425,189.4324
392275.587,5819583.388,52.51570589,13.41247038,s_Mast_LSA.11300,,2,47540046_47540067.01,PK_16072014_07372,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.467241731,269.0797
392262.271,5819582.989,52.51569967,13.41227435,s_Mast_LSA.11307,,1,47540046_47540047.01,PK_16072014_05327,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.857890289,86.3303
392250.214,5819611.352,52.51595217,13.41208755,s_Mast_LSA.11308,,2,47540002_47540046.01,PK_16072014_07433,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.975495037,194.4247
392270.959,5819608.531,52.51593092,13.41239406,s_Mast_LSA.11297,,1,47540045_47540046.01,PK_16072014_05230,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.302164756,265.1367
392651.049,5819534.141,52.51533739,13.41801715,s_Mast_LSA.11273,,2,47540022_47540016.01,PK_16072014_00978,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.824693739,276.9584
392641.2,5819538.789,52.51537722,13.41787056,s_Mast_LSA.11259,,2,47540022_47540016.01,PK_26022015_08396,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.739083681,102.7831
392642.912,5819566.269,52.51562451,13.41788691,s_Mast_LSA.11304,,2,47540049_47540022.01,PK_16072014_07277,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.062629131,22.8677
392645.438,5819581.075,52.51575807,13.41791934,s_Mast_LSA.11305,,2,47540049_47540022.01,PK_16072014_07276,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.751669015,197.7716
392676.536,5819577.683,52.51573371,13.41837853,s_Mast_LSA.11274,,2,47540021_47540022.01,PK_16072014_02021,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.50497831,278.3019
392669.177,5819528.555,52.51529076,13.41828599,s_Mast_LSA.11264,,2,47540022_47540033.01,PK_16072014_03934,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.4216003,278.2134
390215.572,5819448.251,52.51408044,13.38216968,s_Mast_LSA.10156,,2,45540046_45540023.01,PK_18102013_00814,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.078496327,255.9074
390225.127,5819433.036,52.51394563,13.38231545,s_Mast_LSA.10153,,2,45540023_45540052.01,PK_18102013_01391,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.474988637,342.4992
390194.541,5819437.804,52.51398232,13.38186334,s_Mast_LSA.10360,,2,45540020_45540023.01,PK_22012014_01633,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.905904129,162.2029
390502.497,5819490.067,52.51451394,13.38638234,s_Mast_LSA.10164,,2,45540053_45540030.01,PK_18102013_01615,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.419076411,354.6203
390497.502,5819507.618,52.51467066,13.38630298,s_Mast_LSA.10187,,2,45540051_45540053.01,PK_18102013_01976,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.534195546,261.9034
390704.708,5819506.355,52.51470089,13.3893556,s_Mast_LSA.10180,,2,45540030_45540014.01,PK_18102013_01671,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.072093698,354.4141
390686.337,5819501.655,52.51465497,13.38908653,s_Mast_LSA.10161,,2,45540030_45540029.01,PK_18102013_00320,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.571418512,82.7424
390699.138,5819524.484,52.51486269,13.38926759,s_Mast_LSA.10162,,2,45540031_45540030.01,PK_18102013_00368,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.815192326,267.9899
390681.813,5819519.953,52.5148185,13.38901388,s_Mast_LSA.10165,,2,45540053_45540030.01,PK_18102013_01614,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.314000078,176.8592
390813.078,5819530.365,52.51493838,13.39094404,s_Mast_LSA.10178,,2,45540030_45540014.01,PK_18102013_01672,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.577586744,178.1287
390830.203,5819535.149,52.5149848,13.39119473,s_Mast_LSA.10175,,2,45540015_45540014.01,PK_18102013_00162,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.129691103,265.5423
390834.758,5819516.815,52.51482095,13.39126784,s_Mast_LSA.10173,,2,45540014_45540040.01,PK_18102013_01757,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.652272063,355.9496
390817.374,5819511.926,52.51477354,13.39101337,s_Mast_LSA.10181,,2,45540014_45540013.01,PK_18102013_00115,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.718368185,83.9632
391841.156,5819416.722,52.51412208,13.40612509,s_Mast_LSA.11311,,2,46540049_46540078.01,PK_16072014_06211,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.764533663,306.1243
391807.558,5819433.427,52.51426553,13.40562474,s_Mast_LSA.10429,,2,46540048_46540049.01,PK_22012014_05699,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.693376588,229.3617
391795.346,5819410.92,52.51406084,13.40545218,s_Mast_LSA.10378,,2,46540052_46540049.02,PK_22012014_06058,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.676000265,130.3816
391822.125,5819385.539,52.51383807,13.4058549,s_Mast_LSA.10277,,2,46540049_46540036.01,PK_22012014_12292,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.19348854,46.5843
390705.581,5819225.665,52.51217861,13.3894607,s_Mast_LSA.10167,,2,45540028_45540027.01,PK_18102013_00212,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.116155294,177.718
390708.956,5819204.499,52.51198908,13.38951737,s_Mast_LSA.10394,,2,45540027_45540026.01,PK_22012014_02305,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.77405047,84.9791
390726.612,5819211.718,52.51205749,13.38977506,s_Mast_LSA.10170,,2,45540027_45540011.01,PK_18102013_02781,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.432541491,355.6988
390726.122,5819219.017,52.51212299,13.38976545,s_Mast_LSA.10171,,2,45540027_45540011.01,PK_18102013_02780,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.764594217,355.472
390721.84,5819231.856,52.51223751,13.38969816,s_Mast_LSA.10160,,2,45540028_45540027.01,PK_18102013_00213,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.022230144,268.1569
393086.1604,5819326.031,52.51355268,13.42449357,s_Mast_LSA.1058,1,2,48540018_48540011.01,Pk_13.04.2015_1058,900,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.919196455,308.8493
393078.1669,5819333.731,52.51362031,13.42437335,s_Mast_LSA.1056,1,2,48540018_48540041.01,Pk_13.04.2015_1056,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.171402806,130.0925
393065.0009,5819345.916,52.51372722,13.4241755,s_Mast_LSA.1066,1,2,48540018_48540041.01,Pk_13.04.2015_1066,750,2,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.70269684,122.8258
393051.386,5819327.983,52.5135634,13.42398071,s_Mast_LSA.11268,,2,47540034_48540018.01,PK_16072014_04234,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.02487164,30.6552
393058.963,5819341.086,52.51368264,13.42408811,s_Mast_LSA.11271,,2,47540034_48540018.01,PK_16072014_04232,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.11125735,214.9162
393043.5717,5819304.986,52.51335519,13.423873,s_Mast_LSA.1059,1,2,48540017_48540018.01,Pk_13.04.2015_1059,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.384435455,123.0092
393073.3057,5819303.688,52.51334937,13.42431141,s_Mast_LSA.1057,1,2,48540018_48540011.01,Pk_17.04.2015_1057,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.756934496,217.3857
393064.6797,5819294.447,52.51326463,13.42418732,s_Mast_LSA.1060,1,2,48540018_48540011.01,Pk_13.04.2015_1060,1000,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.897298932,40.1376
390358.671,5818983.931,52.50993659,13.3844306,s_Mast_LSA.10354,,2,45530010_45540059.01,PK_22012014_08373,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.243132142,356.1852
390347.014,5819005.55,52.51012852,13.38425178,s_Mast_LSA.10359,,2,45540043_45530010.01,PK_22012014_04409,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.271550057,252.7206
390323.626,5818999.615,52.51007048,13.38390926,s_Mast_LSA.10332,,2,45530012_45530010.01,PK_22012014_08290,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.377497082,174.6015
390337.475,5818979.402,52.50989162,13.38411991,s_Mast_LSA.10350,,2,45530010_45530009.01,PK_22012014_04351,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.16800992,72.8835
390736.843,5819037.706,52.51049576,13.38998292,s_Mast_LSA.10393,,2,45540026_45540025.01,PK_22012014_02260,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.393822885,264.2175
390727.505,5819036.928,52.5104869,13.38984564,s_Mast_LSA.10392,,2,45540026_45540025.01,PK_22012014_02261,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,1.666937738,258.1565
390714.91,5819030.105,52.51042306,13.38966237,s_Mast_LSA.10340,,2,45540059_45540025.01,PK_22012014_08418,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.730998062,176.5326
390723.296,5819009.667,52.51024107,13.3897926,s_Mast_LSA.10336,,2,45540025_45530008.01,PK_22012014_02120,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.548838642,86.642
390744.302,5819013.973,52.51028398,13.39010058,s_Mast_LSA.10346,,2,45540025_45540009.02,PK_22012014_08821,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.672066661,354.8742
390868.057,5819051.09,52.51064232,13.39191117,s_Mast_LSA.10397,,2,45540010_45540009.02,PK_22012014_00517,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.448348703,263.9429
390851.658,5819041.7,52.51055466,13.39167271,s_Mast_LSA.10344,,2,45540025_45540009.02,PK_22012014_08823,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.680615413,87.6166
390853.498,5819022.68,52.5103841,13.39170605,s_Mast_LSA.10348,,2,45540025_45540009.02,PK_22012014_08819,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.074645866,357.7737
